part,op_index,op_name,gt_dia,kind,open_sides,fillet_radius,depth,area,w,l,det_idx,matched_by,max_inscribed,hull_ratio
featured_part_00114,6,MILL_RECTANGULAR_POCKET,12.0,center,0,7.8,37.9,2478.97,44.8,56.5,3,near,44.8,1.0
featured_part_00115,7,MILL_SLOT,20.0,edge,1,14.7,37.9,14421.6,87.7,165.5,0,poly,87.7,1.0
featured_part_00116,4,MILL_CORNER_NOTCH_RECTANGULAR,15.0,corner,2,7.8,16.5,5775.14,71.3,94.7,0,poly,71.3,0.857
featured_part_00116,5,MILL_RECTANGULAR_POCKET,15.0,center,0,10.0,31.7,963.91,22.1,47.5,1,near,22.1,1.0001
featured_part_00116,6,MILL_RECTANGULAR_SLOT,25.4,slot,2,0.0,14.9,8509.4,27.1,314.0,2,poly,27.099,1.0
featured_part_00117,5,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,13.5,37.9,7098.95,79.4,89.9,0,poly,79.4,1.0
featured_part_00117,6,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.5,26.9,3831.03,61.3,77.2,2,poly,61.3,0.8136
featured_part_00117,7,MILL_RECTANGULAR_POCKET,16.0,center,0,8.4,37.9,7950.12,77.1,103.9,1,poly,77.1,1.0
featured_part_00117,8,MILL_RECTANGULAR_POCKET,16.0,center,0,8.6,37.9,877.67,25.3,37.2,3,near,25.3,1.0001
featured_part_00118,1,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,14.3,31.8,6581.82,59.0,112.3,0,poly,59.0,1.0
featured_part_00119,4,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.6,21.0,4247.73,49.1,87.1,0,poly,49.1,1.0
featured_part_00119,5,MILL_SLOT,20.0,edge,1,10.1,27.6,5788.97,70.7,82.5,3,poly,70.7,1.0
featured_part_00119,6,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,7.9,6362.69,27.7,229.7,1,poly,27.699,1.0
featured_part_00119,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,15.4,5778.51,25.3,229.7,2,poly,25.3,0.9943
featured_part_00153,7,MILL_SLOT,10.0,edge,1,5.1,21.5,6167.68,45.2,136.7,0,poly,45.2,1.0
featured_part_00153,8,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,25.0,6556.82,30.8,213.6,1,poly,30.798,0.9966
featured_part_00154,1,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.2,27.2,9983.48,64.9,154.0,2,poly,64.9,1.0
featured_part_00154,2,MILL_RECTANGULAR_POCKET,16.0,center,0,9.2,37.9,7491.12,78.3,96.6,0,poly,78.3,1.0
featured_part_00154,3,MILL_SLOT,16.0,edge,1,9.5,28.5,11475.58,65.2,176.6,1,poly,65.2,1.0
featured_part_00156,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.8,24.7,9593.96,95.3,101.1,0,poly,95.3,1.0
featured_part_00156,3,MILL_RECTANGULAR_POCKET,20.0,center,0,13.5,37.9,5714.89,73.3,80.1,3,near,73.3,1.0
featured_part_00156,4,MILL_RECTANGULAR_POCKET,20.0,center,0,13.5,37.9,5714.89,73.3,80.1,3,near,73.3,1.0
featured_part_00156,5,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,23.4,19480.26,44.7,435.8,1,poly,44.698,1.0
featured_part_00157,5,MILL_SLOT,25.4,edge,1,13.5,20.7,8651.66,57.3,163.1,1,poly,57.3,0.9336
featured_part_00157,6,MILL_RECTANGULAR_SLOT,12.0,slot,2,0.0,37.9,4367.38,12.2,384.6,0,near,12.2,0.9308
featured_part_00160,6,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.6,31.5,3585.21,42.4,103.9,1,poly,42.4,0.8192
featured_part_00160,7,MILL_RECTANGULAR_POCKET,10.0,center,0,13.5,37.9,2117.79,37.1,61.3,4,near,37.1,1.0001
featured_part_00160,8,MILL_RECTANGULAR_POCKET,12.0,center,0,7.8,37.9,791.27,17.5,48.2,3,near,17.5,1.0001
featured_part_00160,9,MILL_RECTANGULAR_POCKET,20.0,center,0,13.5,37.9,2117.79,37.1,61.3,4,near,37.1,1.0001
featured_part_00160,10,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,28.8,11133.36,42.3,263.2,2,poly,42.298,1.0
featured_part_00161,5,MILL_RECTANGULAR_POCKET,15.0,center,0,10.8,37.9,2022.94,30.2,70.3,1,near,30.2,1.0001
featured_part_00161,6,MILL_RECTANGULAR_POCKET,20.0,center,0,10.8,37.9,2022.94,30.2,70.3,1,near,30.2,1.0001
featured_part_00163,25,MILL_RECTANGULAR_POCKET,8.0,center,0,4.3,23.9,17774.97,102.6,173.4,0,poly,102.6,1.0
featured_part_00164,8,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.0,33.1,12300.07,101.7,121.2,0,poly,101.7,1.0
featured_part_00164,9,MILL_RECTANGULAR_SLOT,45.0,slot,2,0.0,11.9,22317.12,49.2,453.6,1,poly,49.198,1.0
featured_part_00142,3,MILL_RECTANGULAR_POCKET,14.0,center,0,9.8,22.1,6094.62,73.8,83.7,0,poly,73.8,1.0
featured_part_00142,4,MILL_RECTANGULAR_POCKET,14.0,center,0,9.3,37.9,454.06,20.6,35.9,2,near,20.6,0.6826
featured_part_00142,5,MILL_SLOT,16.0,edge,1,11.8,25.8,3655.1,47.2,92.8,1,poly,47.2,0.846
featured_part_00143,10,MILL_CORNER_NOTCH_RECTANGULAR,14.0,corner,2,7.3,12.3,6134.29,59.8,104.6,0,poly,59.8,0.9825
featured_part_00144,6,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.9,9.0,7108.87,83.4,85.3,1,poly,83.4,1.0
featured_part_00144,7,MILL_RECTANGULAR_POCKET,8.0,center,0,5.6,29.9,1821.08,28.0,66.0,3,near,28.0,1.0
featured_part_00144,8,MILL_SLOT,15.9,edge,1,8.0,25.5,4916.9,55.5,121.9,2,poly,55.5,0.7297
featured_part_00144,9,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,18.4,7844.76,30.8,254.7,0,poly,30.798,1.0
featured_part_00147,4,MILL_OPEN_POCKET,12.0,slot,2,0.0,37.9,10169.24,28.2,365.7,0,near,28.2,0.9861
featured_part_00147,5,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,10169.24,28.2,365.7,0,poly,28.2,0.9861
featured_part_00148,2,MILL_RECTANGULAR_POCKET,16.0,center,0,8.2,13.4,8845.84,77.6,119.2,0,poly,77.6,0.9623
featured_part_00149,5,MILL_RECTANGULAR_POCKET,28.0,center,0,5.2,29.9,1781.94,39.5,45.7,3,near,39.5,1.0
featured_part_00149,6,MILL_RECTANGULAR_POCKET,10.0,center,0,5.2,29.9,1781.94,39.5,45.7,3,near,39.5,1.0
featured_part_00149,7,MILL_RECTANGULAR_POCKET,10.0,center,0,6.2,37.9,2761.5,40.5,69.0,4,near,40.5,1.0
featured_part_00149,8,MILL_SLOT,20.0,edge,1,13.7,27.7,10937.42,80.3,171.6,0,poly,80.3,0.7984
featured_part_00149,9,MILL_SLOT,20.0,edge,1,10.1,15.3,15403.93,82.3,187.7,2,poly,82.3,1.0
featured_part_00150,9,MILL_RECTANGULAR_POCKET,16.0,center,0,12.3,37.9,16840.45,105.8,160.4,1,poly,105.8,1.0
featured_part_00150,10,MILL_SLOT,16.0,edge,1,9.1,37.9,7470.09,88.9,90.4,0,poly,88.9,0.9336
featured_part_00152,5,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.3,17.6,3780.52,36.3,126.3,0,poly,36.3,0.825
featured_part_00152,6,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,5.0,18.0,5370.63,51.2,105.0,1,poly,51.2,1.0
featured_part_00152,7,MILL_RECTANGULAR_POCKET,8.0,center,0,6.5,34.4,801.83,14.5,57.8,2,near,14.5,1.0001
featured_part_00165,10,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.2,37.9,12377.42,110.6,112.4,2,poly,110.6,0.9968
featured_part_00165,11,MILL_RECTANGULAR_SLOT,32.0,edge,1,0.0,36.4,8620.37,32.3,275.738,0,poly,32.3,0.9698
featured_part_00165,12,MILL_RECTANGULAR_SLOT,32.0,edge,1,0.0,36.4,4939.23,32.3,158.738,1,poly,32.3,0.9666
featured_part_00167,3,MILL_RECTANGULAR_POCKET,16.0,center,0,8.1,17.9,9041.6,86.4,105.3,0,poly,86.4,1.0
featured_part_00167,4,MILL_RECTANGULAR_POCKET,8.0,center,0,4.9,19.0,20219.23,114.0,199.6,1,poly,114.0,0.8894
featured_part_00167,5,MILL_RECTANGULAR_POCKET,16.0,center,0,9.3,26.9,8839.96,53.7,166.0,2,poly,53.7,1.0
featured_part_00167,6,MILL_RECTANGULAR_POCKET,25.4,center,0,14.3,26.7,2514.56,36.6,73.5,3,near,36.6,1.0001
featured_part_00168,2,MILL_CORNER_NOTCH_RECTANGULAR,15.0,corner,2,9.8,13.5,4744.85,57.8,93.7,0,poly,57.8,0.8795
featured_part_00168,3,MILL_RECTANGULAR_POCKET,15.0,center,0,9.2,37.9,650.4,20.6,35.1,1,near,20.6,1.0002
featured_part_00169,12,MILL_RECTANGULAR_POCKET,12.0,center,0,7.1,37.9,19048.47,121.7,157.9,0,poly,121.7,0.9935
featured_part_00169,13,MILL_RECTANGULAR_SLOT,25.4,slot,2,0.0,17.6,12192.89,26.4,467.6,1,poly,26.399,0.9877
featured_part_00170,6,MILL_SLOT,8.0,edge,1,4.8,25.9,9308.51,89.6,104.0,1,poly,89.6,1.0
featured_part_00170,7,MILL_RECTANGULAR_SLOT,45.0,slot,2,0.0,40.4,9180.0,45.9,200.0,0,poly,45.898,1.0
featured_part_00171,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.9,27.9,5212.67,72.3,85.3,1,poly,72.3,0.851
featured_part_00171,3,MILL_RECTANGULAR_POCKET,22.0,center,0,11.5,37.9,2011.07,27.7,76.7,3,near,27.7,1.0001
featured_part_00171,4,MILL_RECTANGULAR_POCKET,20.0,center,0,13.5,37.9,913.06,31.0,34.5,2,near,31.0,1.0003
featured_part_00171,5,MILL_RECTANGULAR_POCKET,20.0,center,0,11.5,37.9,2011.07,27.7,76.7,3,near,27.7,1.0001
featured_part_00173,7,MILL_RECTANGULAR_POCKET,8.0,center,0,4.4,25.9,2614.44,42.3,62.2,1,near,42.3,1.0
featured_part_00173,8,MILL_RECTANGULAR_POCKET,25.0,center,0,12.9,34.0,12622.55,111.8,115.6,2,poly,101.521,0.9876
featured_part_00173,9,MILL_SLOT,12.0,center,0,4.4,25.9,2614.44,42.3,62.2,1,near,42.3,1.0
featured_part_00174,2,MILL_RECTANGULAR_POCKET,20.0,center,0,14.2,37.9,18134.85,104.2,175.7,1,poly,104.2,1.0
featured_part_00174,3,MILL_SLOT,20.0,edge,1,12.3,37.9,6800.36,54.1,126.9,0,poly,54.1,1.0
featured_part_00174,4,MILL_SLOT,20.0,edge,1,10.5,37.9,9319.32,76.4,122.6,2,poly,76.4,1.0
featured_part_00206,3,MILL_SLOT,20.0,edge,1,12.9,29.0,3523.78,53.5,67.2,0,poly,53.5,1.0
featured_part_00207,8,MILL_RECTANGULAR_POCKET,12.0,center,0,7.0,37.9,21730.25,125.5,173.8,1,poly,125.5,0.9982
featured_part_00207,9,MILL_SLOT,16.0,edge,1,8.7,37.9,21701.91,128.0,169.8,0,poly,128.0,1.0
featured_part_00208,5,MILL_CORNER_NOTCH_RECTANGULAR,16.0,edge,1,8.5,10.7,5024.57,62.3,80.9,0,poly,62.3,1.0
featured_part_00208,6,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,30.7,10066.81,21.1,477.1,1,poly,21.099,1.0
featured_part_00209,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.6,37.9,4136.05,35.4,117.8,0,poly,35.4,1.0
featured_part_00209,4,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.5,37.9,9399.66,72.1,132.4,3,poly,72.1,0.9871
featured_part_00209,5,MILL_SLOT,6.0,edge,1,3.7,25.9,8611.32,64.5,133.6,2,poly,64.5,1.0
featured_part_00209,6,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,29.6,8486.08,36.8,230.6,1,poly,36.8,1.0
featured_part_00210,2,MILL_RECTANGULAR_POCKET,20.0,center,0,11.0,15.4,12320.93,62.0,200.4,0,poly,62.0,1.0
featured_part_00211,2,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.5,37.9,5759.98,54.9,105.2,1,poly,54.9,1.0
featured_part_00211,3,MILL_RECTANGULAR_POCKET,16.0,center,0,8.7,37.9,9387.63,60.4,156.5,0,poly,60.4,1.0
featured_part_00211,4,MILL_SLOT,10.0,edge,1,5.4,21.3,12313.43,55.9,220.5,2,poly,55.9,1.0
featured_part_00213,2,MILL_RECTANGULAR_POCKET,18.0,center,0,11.7,34.3,1066.12,25.9,45.7,1,near,25.9,1.0002
featured_part_00213,3,MILL_SLOT,14.0,center,0,11.7,34.3,1066.12,25.9,45.7,1,near,25.9,1.0002
featured_part_00214,10,MILL_CORNER_NOTCH_RECTANGULAR,25.4,corner,2,13.0,25.0,3785.9,35.0,114.7,0,poly,35.0,0.9517
featured_part_00215,16,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.7,37.9,6127.84,55.4,119.6,0,poly,55.4,0.9277
featured_part_00215,17,MILL_RECTANGULAR_POCKET,12.0,center,0,7.6,37.9,14251.1,112.7,129.2,1,poly,112.7,0.9821
featured_part_00217,1,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.5,25.9,4666.29,59.6,83.4,0,poly,59.6,0.9393
featured_part_00219,1,MILL_SLOT,20.0,edge,1,12.9,37.9,5869.32,62.6,94.9,0,poly,62.6,1.0
featured_part_00221,5,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.5,30.3,5262.29,54.4,96.9,1,poly,54.4,1.0
featured_part_00221,6,MILL_RECTANGULAR_POCKET,20.0,center,0,13.2,37.9,7255.1,72.1,102.7,0,poly,72.1,1.0
featured_part_00221,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,30.1,10442.52,29.7,351.6,2,poly,29.699,1.0
featured_part_00222,3,MILL_RECTANGULAR_POCKET,10.0,center,0,5.6,28.3,4745.91,71.7,87.3,0,poly,71.7,0.7615
featured_part_00222,4,MILL_RECTANGULAR_POCKET,18.0,center,0,5.6,28.3,4745.91,71.7,87.3,0,poly,71.7,0.7615
featured_part_00223,12,MILL_RECTANGULAR_SLOT,28.0,slot,2,0.0,16.4,9986.52,28.1,358.3,0,poly,28.099,0.9919
featured_part_00227,10,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,32.9,5978.34,64.3,93.1,1,poly,64.3,1.0
featured_part_00227,11,MILL_RECTANGULAR_SLOT,50.0,slot,2,0.0,26.3,22022.88,51.6,426.8,0,poly,51.597,1.0
featured_part_00228,5,MILL_RECTANGULAR_POCKET,16.0,center,0,8.8,37.9,22909.17,121.5,189.1,0,poly,121.5,1.0
featured_part_00197,9,MILL_RECTANGULAR_POCKET,8.0,center,0,6.4,37.9,1352.25,30.9,44.9,1,near,30.9,1.0
featured_part_00197,10,MILL_RECTANGULAR_POCKET,12.0,center,0,6.4,37.9,1352.25,30.9,44.9,1,near,30.9,1.0
featured_part_00198,4,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.3,16.4,5356.25,61.4,87.3,0,poly,61.4,1.0
featured_part_00198,5,MILL_SLOT,20.0,edge,1,11.1,30.1,10323.78,89.3,116.2,1,poly,89.3,1.0
featured_part_00199,13,MILL_SLOT,25.4,edge,1,13.2,19.4,4884.14,39.9,131.0,0,poly,39.9,0.948
featured_part_00201,11,MILL_RECTANGULAR_POCKET,18.0,center,0,9.5,10.8,8573.86,69.7,127.9,0,poly,69.7,0.9702
featured_part_00202,4,MILL_SLOT,16.0,edge,1,8.9,37.9,6447.28,65.6,98.8,0,poly,65.6,1.0
featured_part_00203,6,MILL_CORNER_NOTCH_RECTANGULAR,18.0,corner,2,9.6,15.6,13534.65,122.7,127.2,0,poly,122.7,0.8683
featured_part_00203,7,MILL_RECTANGULAR_POCKET,18.0,center,0,10.9,28.5,2053.01,43.1,50.0,1,near,43.1,1.0001
featured_part_00204,2,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.7,20.2,9721.56,72.4,134.5,2,poly,72.4,1.0
featured_part_00204,3,MILL_RECTANGULAR_POCKET,22.0,center,0,14.6,37.9,2588.25,41.3,67.1,1,near,41.3,1.0001
featured_part_00204,4,MILL_SLOT,22.0,center,0,14.6,37.9,2588.25,41.3,67.1,1,near,41.3,1.0001
featured_part_00205,6,MILL_RECTANGULAR_POCKET,20.0,center,0,13.2,14.4,9348.83,76.6,124.0,1,poly,76.6,1.0
featured_part_00205,7,MILL_SLOT,20.0,edge,1,13.7,27.9,18164.44,82.0,222.5,2,poly,82.0,1.0
featured_part_00205,8,MILL_RECTANGULAR_SLOT,45.0,slot,2,0.0,22.8,16508.5,48.2,342.5,0,poly,48.198,1.0
featured_part_00239,3,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.9,22.8,4902.61,67.6,72.6,0,poly,67.6,1.0
featured_part_00240,13,MILL_RECTANGULAR_POCKET,12.0,center,0,7.7,31.8,10179.11,100.0,102.3,1,poly,100.0,1.0
featured_part_00240,14,MILL_SLOT,28.0,edge,1,14.8,14.5,5232.39,72.6,74.2,0,poly,72.6,0.9886
featured_part_00241,13,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,52.9,12099.02,34.7,367.4,0,poly,34.698,0.949
featured_part_00242,6,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,33.8,5000.04,22.3,228.1,0,poly,22.299,0.983
featured_part_00244,1,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.2,37.9,7074.37,77.1,91.9,0,poly,77.1,1.0
featured_part_00244,2,MILL_RECTANGULAR_POCKET,28.0,center,0,14.8,37.9,2066.26,46.1,48.9,2,near,46.1,1.0001
featured_part_00244,3,MILL_SLOT,12.0,center,0,14.8,37.9,2066.26,46.1,48.9,2,near,46.1,1.0001
featured_part_00244,4,MILL_SLOT,18.0,edge,1,9.7,14.5,5092.42,64.0,80.2,3,poly,64.0,1.0
featured_part_00245,16,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,6.9,20.5,7070.32,63.9,142.8,0,poly,63.9,0.7757
featured_part_00245,17,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.6,25.9,5704.64,63.3,95.9,2,poly,63.3,0.9402
featured_part_00245,18,MILL_RECTANGULAR_POCKET,20.0,center,0,10.6,37.9,1714.11,27.6,65.6,1,near,27.6,1.0001
featured_part_00246,2,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,38.6,13243.03,31.3,423.1,0,poly,31.298,1.0
featured_part_00247,3,MILL_RECTANGULAR_POCKET,25.0,center,0,14.2,37.9,3425.47,45.9,78.4,1,near,45.9,1.0001
featured_part_00247,4,MILL_RECTANGULAR_POCKET,25.0,center,0,14.2,37.9,3425.47,45.9,78.4,1,near,45.9,1.0001
featured_part_00175,7,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.2,37.9,9958.21,79.4,125.6,0,poly,79.4,1.0
featured_part_00175,8,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,13.6,25.7,11610.93,83.1,140.2,4,poly,83.1,1.0
featured_part_00175,9,MILL_OPEN_POCKET,20.0,edge,1,7.6,37.9,10536.75,78.7,134.2,3,near,78.7,1.0
featured_part_00175,10,MILL_SLOT,12.0,edge,1,7.6,37.9,10536.75,78.7,134.2,3,poly,78.7,1.0
featured_part_00175,11,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,45.7,12491.96,44.8,285.0,1,poly,44.8,0.9784
featured_part_00180,4,MILL_RECTANGULAR_POCKET,20.0,center,0,11.8,37.9,8224.64,72.5,117.9,0,poly,72.5,0.9759
featured_part_00181,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.5,34.2,4853.81,52.8,92.1,0,poly,52.8,1.0
featured_part_00181,5,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.7,20.1,2654.15,37.1,71.8,1,poly,37.1,1.0
featured_part_00182,1,MILL_RECTANGULAR_POCKET,16.0,center,0,9.4,37.9,5133.65,69.0,75.5,1,near,69.0,1.0
featured_part_00182,2,MILL_RECTANGULAR_POCKET,12.0,center,0,7.5,37.9,23270.59,144.3,161.6,2,poly,144.3,1.0
featured_part_00182,3,MILL_SLOT,16.0,center,0,9.4,37.9,5133.65,69.0,75.5,1,near,69.0,1.0
featured_part_00183,4,MILL_RECTANGULAR_POCKET,20.0,center,0,14.0,30.9,6003.95,63.5,97.2,1,poly,63.5,1.0
featured_part_00183,5,MILL_SLOT,28.0,edge,1,14.7,17.2,8447.95,58.1,147.0,0,poly,58.1,1.0
featured_part_00184,15,MILL_RECTANGULAR_POCKET,25.0,center,0,12.7,37.9,11800.62,89.7,133.1,0,poly,89.7,1.0
featured_part_00184,16,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,47.0,15206.78,39.6,384.9,1,poly,39.598,0.9977
featured_part_00185,6,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,5822.39,27.2,227.1,0,poly,27.2,0.9426
featured_part_00185,7,MILL_RECTANGULAR_SLOT,50.0,edge,1,4.7,25.9,3719.98,18.1,214.4,1,near,18.1,0.9801
featured_part_00187,15,MILL_RECTANGULAR_SLOT,50.0,slot,2,0.0,32.9,17978.76,55.8,322.2,0,poly,55.797,1.0
featured_part_00249,6,MILL_RECTANGULAR_POCKET,25.0,center,0,11.3,37.9,623.71,25.2,29.1,1,near,25.2,1.0003
featured_part_00249,7,MILL_RECTANGULAR_POCKET,16.0,center,0,11.3,37.9,623.71,25.2,29.1,1,near,25.2,1.0003
featured_part_00252,3,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,24.2,5168.16,19.4,266.4,0,poly,19.399,1.0
featured_part_00253,15,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.4,37.9,7158.09,64.8,110.6,1,poly,64.8,1.0
featured_part_00253,16,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,27.0,17804.25,36.9,482.5,2,poly,36.898,1.0
featured_part_00253,17,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,33.4,14964.76,31.2,482.5,0,poly,31.2,0.9941
featured_part_00255,2,MILL_RECTANGULAR_POCKET,8.0,center,0,4.4,25.9,15413.22,80.7,191.2,0,poly,80.7,1.0
featured_part_00256,16,MILL_RECTANGULAR_POCKET,12.0,center,0,6.9,37.9,5035.13,43.2,117.5,1,poly,43.2,1.0
featured_part_00256,17,MILL_SLOT,16.0,edge,1,9.0,37.9,4150.77,62.1,67.4,0,poly,62.1,1.0
featured_part_00256,18,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,19.8,5775.01,27.1,213.1,2,poly,27.099,1.0
featured_part_00256,19,MILL_RECTANGULAR_SLOT,50.0,edge,1,7.4,27.3,2220.88,31.8,83.9,3,near,31.8,0.9129
featured_part_00258,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.3,37.9,11447.61,78.4,153.4,0,poly,78.4,0.954
featured_part_00259,3,MILL_SLOT,20.0,edge,1,14.7,37.9,6494.75,77.5,85.0,0,poly,77.5,1.0
featured_part_00260,18,MILL_RECTANGULAR_POCKET,10.0,center,0,5.7,29.9,11256.99,106.5,127.0,0,poly,106.5,0.834
featured_part_00260,19,MILL_RECTANGULAR_POCKET,25.4,center,0,13.9,37.9,1891.55,38.1,54.0,1,near,38.1,1.0001
featured_part_00260,20,MILL_RECTANGULAR_SLOT,15.0,slot,2,0.0,17.2,4439.28,15.9,279.2,2,poly,15.899,1.0
featured_part_00269,1,MILL_RECTANGULAR_POCKET,25.0,center,0,14.6,37.9,13847.6,113.7,123.4,0,poly,113.7,1.0
featured_part_00271,3,MILL_SLOT,6.0,edge,1,3.6,25.9,12902.64,110.8,116.5,0,poly,110.8,1.0
featured_part_00272,15,MILL_RECTANGULAR_POCKET,10.0,center,0,5.2,29.9,3986.7,52.5,76.9,0,poly,52.5,0.9932
featured_part_00273,2,MILL_CORNER_NOTCH_RECTANGULAR,9.9,corner,2,5.0,14.5,5824.23,69.4,84.0,0,poly,69.4,1.0
featured_part_00274,8,MILL_CORNER_NOTCH_RECTANGULAR,6.0,center,0,5.9,29.9,2455.15,49.6,62.3,3,near,42.281,0.8023
featured_part_00274,9,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.9,15.6,4254.64,66.7,68.2,4,poly,66.7,0.9406
featured_part_00274,10,MILL_RECTANGULAR_POCKET,20.0,center,0,13.8,37.9,13841.24,110.1,127.2,1,poly,110.1,1.0
featured_part_00274,11,MILL_RECTANGULAR_POCKET,10.0,center,0,5.9,29.9,2455.15,49.6,62.3,3,near,42.281,0.8023
featured_part_00274,12,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,38.3,15862.08,40.3,393.6,2,poly,40.298,1.0
featured_part_00275,5,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.6,25.9,4101.02,35.5,115.6,3,poly,35.5,1.0
featured_part_00275,6,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.3,37.9,5781.17,55.7,104.2,1,poly,55.7,1.0
featured_part_00275,7,MILL_SLOT,20.0,edge,1,11.0,37.9,4718.65,48.2,101.4,0,poly,48.2,0.9758
featured_part_00275,8,MILL_RECTANGULAR_SLOT,12.0,slot,2,0.0,24.3,4873.2,12.4,393.0,2,poly,12.399,1.0
featured_part_00276,6,MILL_SLOT,6.0,edge,1,3.7,9.4,6607.98,88.9,89.4,0,poly,88.9,0.8321
featured_part_00277,14,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.2,32.1,3612.14,58.6,62.1,0,poly,58.6,1.0
featured_part_00229,3,MILL_SLOT,20.0,edge,1,13.8,32.3,5037.43,39.9,128.3,0,poly,39.9,1.0
featured_part_00230,6,MILL_RECTANGULAR_POCKET,14.0,center,0,8.4,13.0,19019.7,109.4,177.0,1,poly,109.4,0.9853
featured_part_00230,7,MILL_SLOT,14.0,edge,1,7.2,7.8,11272.99,51.6,218.9,2,poly,51.6,1.0
featured_part_00230,8,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,14.7,8910.5,35.5,251.0,0,poly,35.498,1.0
featured_part_00231,2,MILL_SLOT,16.0,edge,1,10.0,37.9,5932.32,48.0,131.7,0,poly,48.0,0.9448
featured_part_00232,10,MILL_RECTANGULAR_POCKET,22.0,center,0,11.5,35.0,1019.24,30.2,37.6,1,near,30.2,0.9981
featured_part_00232,11,MILL_RECTANGULAR_POCKET,12.0,center,0,7.8,37.9,6375.62,71.5,89.9,3,poly,71.5,1.0
featured_part_00232,12,MILL_RECTANGULAR_POCKET,16.0,center,0,10.1,37.9,1198.01,22.5,59.1,4,near,22.5,0.9645
featured_part_00232,13,MILL_SLOT,8.0,center,0,11.5,35.0,1019.24,30.2,37.6,1,near,30.2,0.9981
featured_part_00232,14,MILL_SLOT,8.0,center,0,10.1,37.9,1198.01,22.5,59.1,4,near,22.5,0.9645
featured_part_00233,5,MILL_SLOT,10.0,edge,1,5.4,26.8,5494.88,54.8,100.5,0,poly,54.8,1.0
