part_id,num_operations,tool_changes,total_toolpath_time_min,total_cutting_time_min
featured_part_00719,2,0,40.686,40.6834
featured_part_00720,3,1,17.9991,17.9862
featured_part_00721,13,10,29.3544,29.3019
featured_part_00722,11,9,55.546,55.4227
featured_part_00726,13,10,84.5989,83.1833
featured_part_00727,15,13,170.4669,170.2874
featured_part_00728,5,4,58.6819,58.5775
featured_part_00729,3,1,37.0986,37.0674
featured_part_00731,2,1,31.2067,29.8236
featured_part_00732,11,6,38.893,38.3881
featured_part_00733,1,0,5.8158,5.8147
featured_part_00734,5,3,55.2634,54.6972
featured_part_00735,3,1,57.7079,57.679
featured_part_00736,10,6,48.8714,46.9388
featured_part_00737,3,1,12.042,11.9999
featured_part_00738,7,5,67.6301,64.3423
featured_part_00739,5,3,32.4518,32.3777
featured_part_00740,26,20,134.2138,132.9086
featured_part_00742,14,12,98.9416,98.5672
featured_part_00743,9,6,65.2549,63.7646
featured_part_00744,10,6,90.8199,90.0387
featured_part_00747,27,21,20.2207,20.1827
featured_part_00748,11,8,56.4571,56.3572
featured_part_00749,14,10,104.816,104.6489
featured_part_00751,9,8,28.0603,27.9822
featured_part_00752,12,6,73.0176,71.7144
featured_part_00753,9,7,99.6998,97.1828
featured_part_00754,6,5,10.3718,9.8185
featured_part_00756,6,3,104.9642,102.0218
featured_part_00758,7,6,40.5374,39.3136
featured_part_00759,4,3,9.6805,9.6756
featured_part_00760,3,1,101.9482,98.1047
featured_part_00761,4,2,25.902,25.7255
featured_part_00762,9,5,41.014,40.9715
featured_part_00763,2,0,29.2787,28.1403
featured_part_00764,7,3,66.1316,66.048
featured_part_00765,7,5,30.7742,30.6542
featured_part_00766,9,7,15.4677,15.4463
featured_part_00767,12,9,81.3828,81.1585
featured_part_00768,2,0,59.0148,59.0124
featured_part_00769,3,2,32.6213,32.5943
featured_part_00770,5,3,47.0483,46.9956
featured_part_00771,10,7,38.1708,38.0732
featured_part_00772,10,8,67.1315,67.0271
featured_part_00774,20,16,196.5849,193.4095
featured_part_00775,10,5,29.9852,29.9451
featured_part_00776,8,3,48.6661,48.576
featured_part_00777,11,7,61.4527,61.023
featured_part_00778,2,0,53.1386,53.1324
featured_part_00779,5,1,64.7004,64.6183
featured_part_00781,7,6,38.7324,38.6603
featured_part_00782,5,3,28.0797,27.4386
featured_part_00783,16,11,51.167,51.0338
featured_part_00784,6,5,15.5879,15.2968
featured_part_00785,7,5,1.7289,1.7108
featured_part_00787,3,1,31.5957,31.5733
featured_part_00788,15,7,60.7537,60.7084
featured_part_00790,3,0,27.2779,27.2739
featured_part_00791,10,5,87.166,87.0911
featured_part_00792,7,3,151.5369,146.1027
featured_part_00793,13,9,26.7981,26.1293
featured_part_00794,8,6,30.0792,30.0185
featured_part_00795,8,6,57.1535,57.0095
featured_part_00796,12,7,55.1694,55.1236
featured_part_00797,10,4,71.3445,70.659
featured_part_00798,11,4,127.6576,126.6335
featured_part_00799,8,5,79.9608,78.7888
featured_part_00800,3,1,29.0229,29.0169
featured_part_00801,14,6,147.2893,147.027
featured_part_00802,14,10,117.8854,114.3026
featured_part_00803,14,10,54.4287,54.3748
featured_part_00805,4,1,47.7752,46.8888
featured_part_00806,4,2,40.8292,39.3323
featured_part_00807,22,14,135.2808,135.1599
featured_part_00808,12,3,58.6126,58.5637
featured_part_00809,3,2,12.3731,12.3477
featured_part_00810,17,10,49.8622,49.7425
featured_part_00811,12,10,49.3405,49.2332
featured_part_00812,1,0,20.1503,18.9978
featured_part_00813,3,1,6.4487,6.438
featured_part_00814,13,7,72.386,72.1983
featured_part_00815,10,7,63.5556,62.723
featured_part_00816,14,5,68.8674,68.6768
featured_part_00817,10,5,76.3957,75.671
featured_part_00818,2,1,7.6653,7.4326
featured_part_00819,8,7,12.8651,12.2107
featured_part_00820,10,8,2.9767,2.9623
featured_part_00821,3,2,12.2013,12.1872
featured_part_00822,11,9,86.1511,85.9664
featured_part_00823,2,1,24.4551,24.4504
featured_part_00824,4,3,6.6535,6.6079
featured_part_00826,8,6,7.0383,7.0274
featured_part_00827,10,7,66.9202,66.7802
featured_part_00828,11,8,166.1346,165.6361
featured_part_00829,6,4,68.4014,67.7942
featured_part_00830,2,1,40.3574,40.3049
featured_part_00831,4,3,1.0145,1.0073
featured_part_00833,10,5,99.4472,99.2589
featured_part_00834,5,2,131.4426,131.2193
featured_part_00835,4,1,7.5731,7.5427
featured_part_00836,2,1,40.8296,40.768
featured_part_00837,16,3,68.7695,67.6448
featured_part_00838,13,7,197.8461,196.768
featured_part_00839,34,23,106.7855,106.4945
featured_part_00840,8,4,80.6916,78.5962
featured_part_00841,8,6,52.3378,52.1764
featured_part_00842,12,8,34.2521,34.1204
featured_part_00843,17,13,156.2186,156.0121
featured_part_00844,7,2,51.2536,50.3026
featured_part_00845,4,0,82.1535,82.1424
featured_part_00846,18,12,20.7313,20.7018
featured_part_00847,5,1,24.5668,24.5596
featured_part_00848,23,19,91.1943,91.0355
featured_part_00849,10,5,56.1508,56.1156
featured_part_00851,10,3,109.5602,109.4603
featured_part_00853,19,14,46.8626,46.815
featured_part_00854,4,3,23.8086,23.7773
featured_part_00855,5,1,26.1793,26.0832
featured_part_00856,5,3,13.4834,13.4481
featured_part_00857,14,9,43.4372,42.5952
featured_part_00858,5,4,19.3434,19.3293
featured_part_00859,18,15,38.1505,37.5735
featured_part_00861,15,10,36.545,36.4682
featured_part_00862,20,16,55.537,55.4366
featured_part_00863,6,4,33.3262,33.2403
featured_part_00866,25,20,8.8642,8.8208
featured_part_00867,13,8,101.3053,100.9198
featured_part_00869,9,7,109.2266,108.8679
featured_part_00870,7,5,21.273,21.1936
featured_part_00871,20,15,112.1388,111.9944
featured_part_00872,22,15,46.4431,46.3484
featured_part_00873,8,5,19.0573,18.6011
featured_part_00874,6,5,13.1968,12.8639
featured_part_00875,4,3,87.7919,87.7108
featured_part_00876,6,2,52.2477,52.1171
featured_part_00877,5,4,22.1681,22.1314
featured_part_00878,12,4,84.7755,83.6712
featured_part_00879,6,5,5.4237,5.391
featured_part_00880,6,4,28.1589,27.6865
featured_part_00881,2,1,36.5198,36.475
featured_part_00882,10,7,38.3388,38.2936
featured_part_00883,3,2,46.7411,46.6553
featured_part_00884,3,2,13.9462,13.9148
featured_part_00885,7,3,50.1603,50.0848
featured_part_00886,7,2,45.5292,45.471
featured_part_00887,6,1,81.1159,81.1011
featured_part_00888,13,8,83.7319,81.6933
featured_part_00889,8,5,1.3815,1.3693
featured_part_00890,11,3,76.0452,75.1884
featured_part_00891,3,2,35.3541,35.1747
featured_part_00892,6,4,18.055,18.0233
featured_part_00893,13,11,108.2856,107.1453
featured_part_00894,7,6,24.3096,24.2528
featured_part_00895,4,2,83.945,83.7898
featured_part_00896,6,5,68.4147,68.3383
featured_part_00897,18,15,21.396,21.2957
featured_part_00898,7,6,175.092,174.9119
featured_part_00899,9,7,14.6676,14.6372
featured_part_00900,4,1,17.7933,17.2526
featured_part_00901,12,7,41.8426,40.513
featured_part_00902,5,3,6.6021,6.5819
featured_part_00903,9,7,13.7359,13.7193
featured_part_00904,15,7,42.5683,42.3443
featured_part_00906,35,28,102.138,100.709
featured_part_00907,4,2,65.7388,65.6723
featured_part_00908,3,1,26.8509,26.8287
featured_part_00910,12,6,129.985,129.7536
featured_part_00911,11,8,24.8192,24.6912
featured_part_00912,14,9,56.9507,56.8732
featured_part_00913,9,4,187.8747,187.6998
featured_part_00914,8,4,58.5277,58.5145
featured_part_00915,5,3,89.8072,89.0674
featured_part_00916,8,6,27.6726,27.6251
featured_part_00917,11,2,30.6304,30.6134
featured_part_00918,8,5,70.8919,69.5103
featured_part_00919,9,7,32.68,32.5916
featured_part_00920,8,4,92.3854,90.832
featured_part_00921,8,6,107.7056,106.1678
featured_part_00922,3,2,22.6696,22.6369
featured_part_00923,12,3,106.8277,106.6394
featured_part_00924,16,10,52.0613,50.1656
featured_part_00925,6,1,51.4598,51.4435
featured_part_00927,5,2,28.2801,27.7666
featured_part_00929,20,17,162.649,160.4489
featured_part_00930,23,11,214.9173,208.9409
featured_part_00931,12,8,32.1975,32.1784
featured_part_00932,2,1,6.6734,6.6666
featured_part_00933,13,11,124.769,124.6753
featured_part_00934,9,6,92.9378,89.571
featured_part_00935,16,12,16.9328,16.8789
featured_part_00936,6,1,82.9096,82.8357
featured_part_00937,11,6,172.3875,172.1134
featured_part_00938,16,11,65.8067,65.2369
featured_part_00939,7,1,77.3491,77.279
featured_part_00940,10,6,26.1996,26.1626
featured_part_00941,9,7,89.0146,86.3644
featured_part_00942,13,9,87.0121,83.8112
featured_part_00943,12,9,19.3813,19.11
featured_part_00944,10,7,47.2997,47.2513
featured_part_00945,2,1,31.2449,31.2215
featured_part_00946,9,4,285.6251,285.2649
featured_part_00948,4,1,79.672,76.5255
featured_part_00949,8,5,40.248,40.2181
featured_part_00950,8,7,7.8973,7.8662
featured_part_00951,13,9,87.3575,86.4844
featured_part_00953,5,2,10.8173,10.7981
featured_part_00954,31,24,41.8202,41.7219
featured_part_00955,22,13,75.5732,75.3199
featured_part_00956,20,14,25.5017,25.3844
featured_part_00957,16,11,278.5467,276.2017
featured_part_00959,8,5,23.9359,23.924
featured_part_00960,5,2,158.0377,150.5549
featured_part_00961,11,8,40.2014,40.1729
featured_part_00962,2,1,68.1861,66.4992
featured_part_00963,11,3,22.0217,21.7009
featured_part_00964,13,7,110.83,109.9406
featured_part_00965,18,5,24.1116,24.0393
featured_part_00966,9,3,23.9681,23.1341
featured_part_00967,7,5,15.705,15.6403
featured_part_00968,6,5,66.1864,65.1878
featured_part_00969,3,2,55.8896,54.1214
featured_part_00970,9,8,113.885,113.7073
featured_part_00971,9,6,36.8803,36.7181
featured_part_00972,4,3,19.1597,19.1214
featured_part_00974,8,5,12.213,12.1474
featured_part_00976,23,19,99.8874,99.7237
featured_part_00977,12,9,129.6074,127.9892
featured_part_00978,11,3,19.4746,19.4401
featured_part_00979,4,3,34.0767,32.6309
featured_part_00980,1,0,9.2982,9.2873
featured_part_00982,6,2,11.4599,11.2073
featured_part_00983,3,1,26.0646,25.9953
featured_part_00984,5,4,41.2447,41.1799
featured_part_00985,15,9,22.8807,22.8596
featured_part_00986,26,19,43.0199,42.9613
featured_part_00987,9,7,70.3936,69.9914
featured_part_00988,9,6,38.3029,38.2456
featured_part_00989,10,4,34.8436,34.7808
featured_part_00990,13,6,388.9846,387.1714
featured_part_00991,4,1,42.4895,41.6663
featured_part_00992,10,7,35.8203,35.7112
featured_part_00995,6,2,33.2333,33.0849
featured_part_00996,10,7,65.0118,64.9253
featured_part_00997,5,3,77.1711,77.123
featured_part_00999,9,7,105.3386,105.2525
featured_part_01000,15,3,56.0743,55.9893
featured_part_01001,12,9,40.4149,39.1196
featured_part_01002,10,3,53.7114,53.6452
featured_part_01004,4,0,31.5299,31.5247
featured_part_01005,4,1,29.7494,29.7444
featured_part_01006,14,11,21.4275,20.5721
featured_part_01007,9,8,65.0067,64.2839
featured_part_01008,13,9,29.0264,28.6184
featured_part_01009,7,3,32.3206,32.3022
featured_part_01010,7,5,139.1151,135.196
featured_part_01011,6,2,38.1457,37.259
featured_part_01012,9,5,39.9404,39.9009
featured_part_01013,13,10,108.4252,107.8509
featured_part_01014,11,8,51.2053,51.1333
featured_part_01015,3,1,23.4036,23.3931
featured_part_01016,5,3,30.2693,30.2485
featured_part_01017,12,8,28.6113,28.0596
featured_part_01018,17,11,265.5057,265.2902
featured_part_01019,5,4,84.4884,83.772
featured_part_01021,3,1,22.0813,22.0604
featured_part_01022,6,4,66.8958,65.2313
featured_part_01023,8,3,133.1869,132.3441
featured_part_01024,5,4,12.0284,12.0163
featured_part_01025,13,6,280.7475,280.1747
featured_part_01026,3,1,9.7606,9.3132
featured_part_01028,22,13,53.4142,53.2674
featured_part_01029,3,0,22.5895,22.5846
featured_part_01030,2,0,23.5504,23.5465
featured_part_01031,7,5,68.5586,68.4459
featured_part_01032,4,3,1.5606,1.5484
featured_part_01033,8,6,319.4647,313.2784
featured_part_01034,13,8,74.865,72.8707
featured_part_01035,15,11,64.0508,63.9867
featured_part_01036,4,3,43.1126,43.0533
featured_part_01037,9,6,227.319,227.201
featured_part_01038,8,3,68.9775,68.0699
featured_part_01039,3,2,36.2035,36.1485
featured_part_01040,14,3,91.4959,91.3583
featured_part_01041,11,7,31.0779,31.0139
featured_part_01042,8,7,11.8679,11.5358
featured_part_01043,15,3,60.7566,60.6934
featured_part_01044,11,7,231.1814,230.9363
featured_part_01045,13,8,73.0701,71.9252
featured_part_01046,7,5,28.0405,27.3753
featured_part_01047,7,3,215.9133,214.8426
featured_part_01048,15,10,17.2275,17.2033
featured_part_01049,2,1,92.8766,92.7495
featured_part_01050,14,8,33.6709,33.6077
featured_part_01051,12,8,68.0096,67.9064
featured_part_01053,14,10,142.4727,142.2966
featured_part_01054,11,4,200.8805,195.9599
featured_part_01056,5,2,57.8411,55.3847
featured_part_01058,3,1,27.3059,27.3009
featured_part_01059,9,5,160.309,155.6934
featured_part_01060,19,16,126.3636,125.1955
featured_part_01061,6,5,50.138,50.0527
featured_part_01062,9,5,63.3555,63.304
featured_part_01063,13,9,59.378,59.3041
featured_part_01064,6,3,102.3878,100.0379
featured_part_01065,1,0,10.7555,10.7542
featured_part_01066,5,2,78.6935,77.8284
featured_part_01067,12,8,50.9581,50.9093
featured_part_01069,8,3,84.5361,84.4319
featured_part_01070,9,5,58.0222,56.8639
featured_part_01071,11,7,132.2763,127.7559
featured_part_01072,10,6,1.6493,1.6296
featured_part_01073,9,8,102.426,102.2726
featured_part_01075,7,5,41.3362,40.9926
featured_part_01076,6,5,66.5893,65.3356
featured_part_01077,2,1,12.7289,12.7128
featured_part_01078,4,3,48.848,46.8437
featured_part_01079,11,4,51.1001,49.9766
featured_part_01080,13,10,79.4119,79.2779
featured_part_01081,7,5,110.7269,106.5619
featured_part_01082,11,8,73.6487,73.5846
featured_part_01083,18,14,56.6622,54.8188
featured_part_01084,11,8,28.6611,27.1111
featured_part_01088,5,1,51.8916,51.882
featured_part_01091,5,2,5.1025,5.0694
featured_part_01092,8,4,271.1085,262.8754
featured_part_01094,2,1,10.0647,9.5369
featured_part_01095,5,3,51.6904,50.6683
featured_part_01096,4,1,38.4542,37.4656
featured_part_01097,2,0,41.9513,41.9469
featured_part_01098,2,1,40.7978,40.7508
featured_part_01099,3,2,8.7092,8.3974
featured_part_01100,2,0,0.4903,0.4871
featured_part_01101,5,3,28.8892,27.6409
featured_part_01102,13,9,25.3657,25.244
featured_part_01104,6,4,14.3007,14.2778
featured_part_01105,16,12,51.5267,51.5014
featured_part_01107,16,12,65.9575,64.7234
featured_part_01108,3,1,65.4747,63.8679
featured_part_01110,5,3,49.623,49.5678
featured_part_01112,11,4,48.2457,48.1709
featured_part_01113,7,4,37.2624,37.1643
featured_part_01114,7,6,26.374,26.3355
featured_part_01115,9,7,7.5794,7.5626
featured_part_01116,8,2,75.2382,74.1185
featured_part_01117,18,14,84.402,84.2844
featured_part_01118,18,10,62.0253,61.6431
featured_part_01119,15,12,35.4374,35.3503
featured_part_01120,13,3,44.3065,44.2096
featured_part_01121,11,8,17.4952,17.4629
featured_part_01122,9,6,52.9674,52.9056
featured_part_01123,14,10,104.8152,104.6522
featured_part_01124,10,2,51.6846,51.6413
featured_part_01125,7,2,33.28,33.2038
featured_part_01126,8,6,27.9145,27.8551
featured_part_01127,5,2,76.9233,75.8648
featured_part_01128,18,15,125.0061,124.8238
featured_part_01129,12,10,14.2226,14.1815
featured_part_01130,7,3,55.9772,55.9539
featured_part_01131,15,10,70.6314,70.1797
featured_part_01132,10,5,150.5635,149.8648
featured_part_01133,9,4,94.4873,94.3734
featured_part_01134,4,2,27.643,27.5921
featured_part_01135,7,4,12.6984,12.5
featured_part_01137,3,2,27.1646,26.0149
featured_part_01138,17,12,249.7685,241.9071
featured_part_01139,15,7,36.2272,35.224
featured_part_01140,6,1,89.9933,89.827
featured_part_01141,20,15,273.5356,265.0712
featured_part_01142,5,1,19.2758,19.2668
featured_part_01143,8,5,52.6712,51.8679
featured_part_01144,6,4,40.7093,38.8355
featured_part_01146,19,12,63.6635,63.5852
featured_part_01147,17,11,72.7012,70.6287
featured_part_01148,4,1,44.388,44.3812
featured_part_01149,9,5,109.8987,109.8217
featured_part_01150,3,1,70.6342,70.5687
featured_part_01151,13,3,88.114,87.9827
featured_part_01152,14,6,46.4265,46.3697
featured_part_01153,3,1,39.2259,39.1696
featured_part_01154,14,9,45.407,44.6869
featured_part_01155,10,8,212.6166,212.4727
featured_part_01156,20,14,73.0701,72.757
featured_part_01157,9,1,82.8224,82.3778
featured_part_01158,14,10,51.2934,51.1986
featured_part_01159,12,8,27.3801,26.6653
featured_part_01160,13,8,30.3636,30.3032
featured_part_01161,14,4,70.4675,70.3584
featured_part_01162,15,10,51.1272,51.0013
featured_part_01163,8,4,3.8268,3.7972
featured_part_01164,16,4,64.8299,64.7304
featured_part_01165,2,1,21.0892,21.0581
featured_part_01166,4,3,141.9406,141.8298
featured_part_01167,10,7,10.0983,9.8779
featured_part_01168,2,1,4.4959,4.4778
featured_part_01169,5,2,94.148,93.5314
featured_part_01170,1,0,5.9549,5.6694
featured_part_01171,1,0,3.6459,3.631
featured_part_01172,4,3,88.3597,88.3198
featured_part_01173,2,0,18.6207,18.6181
featured_part_01174,10,7,53.677,53.6036
featured_part_01175,6,5,15.2184,15.2092
featured_part_01176,11,8,2.3328,2.3154
featured_part_01177,8,5,66.4139,65.9137
featured_part_01178,4,1,40.2599,40.2435
featured_part_01179,3,2,9.0318,8.5237
featured_part_01180,5,4,2.238,2.2133
featured_part_01181,17,13,30.3912,30.3643
featured_part_01182,11,3,117.7032,113.6827
featured_part_01183,1,0,38.1888,38.1145
featured_part_01184,13,10,14.2397,14.1887
featured_part_01185,11,5,56.5564,54.1804
featured_part_01186,26,17,115.2586,113.6493
featured_part_01187,9,5,94.9519,93.4896
featured_part_01188,7,5,39.0722,38.89
featured_part_01189,2,0,15.9329,15.9304
featured_part_01190,6,5,34.2449,33.9019
featured_part_01191,2,0,37.6694,37.6639
featured_part_01192,9,7,59.5045,59.4148
featured_part_01193,13,9,17.3822,17.356
featured_part_01195,23,17,38.1423,38.064
featured_part_01196,28,20,37.8108,37.7427
featured_part_01197,3,1,33.3848,32.5481
featured_part_01198,2,1,78.904,78.845
featured_part_01199,4,3,17.5811,17.5763
featured_part_01200,14,11,118.8626,117.6174
featured_part_01201,11,2,7.3507,7.3355
featured_part_01202,4,1,148.4977,142.7594
featured_part_01203,10,4,54.1598,53.7799
featured_part_01204,12,9,60.2655,57.553
featured_part_01205,5,2,28.0828,28.0495
featured_part_01206,8,3,111.8362,111.7182
featured_part_01207,6,5,57.3827,55.1383
featured_part_01208,11,6,47.4398,47.406
featured_part_01209,8,2,60.1574,59.972
featured_part_01210,4,2,59.163,59.0509
featured_part_01211,2,1,12.9064,12.9032
featured_part_01212,10,3,35.892,35.8166
featured_part_01213,8,3,48.6116,48.1085
featured_part_01214,6,2,48.7449,48.7131
featured_part_01215,9,6,32.2108,32.1757
featured_part_01217,14,11,89.6182,88.0948
featured_part_01218,19,15,52.9944,52.8453
